feature_0,feature_1,feature_2,feature_3,feature_4,feature_5
0.1875,-0.3307056335320131,0.0,0.0,0.11627906976744186,0.0
-0.25,0.005383580080753701,-0.5,0.0,0.11627906976744186,0.0
0.9375,-0.9459719284752932,0.0,0.0,0.11627906976744186,0.0
0.4375,0.04922130359546241,-0.5,0.0,0.11627906976744186,0.0
-0.4375,-0.40069217458181117,0.0,0.0,0.11627906976744186,0.0
0.9375,-0.38377235147087096,0.0,0.0,0.11627906976744186,0.0
1.125,0.4568352239953855,2.0,0.0,0.11627906976744186,0.0
0.4375,0.15074024226110364,0.0,0.0,0.11627906976744186,0.0
-0.25,0.009228994424149203,0.5,0.0,0.11627906976744186,0.0
-0.6875,-0.06998654104979811,0.0,0.0,0.11627906976744186,0.0
0.0,0.345318208036916,0.0,0.0,0.11627906976744186,0.0
0.3125,-0.3307056335320131,0.5,0.0,0.11627906976744186,0.0
-0.75,0.4022303403191694,0.0,0.0,0.11627906976744186,0.0
-0.375,-0.020765237454335703,0.0,0.0,0.11627906976744186,0.0
-0.5625,0.6421841953470486,0.0,0.0,0.11627906976744186,0.0
-0.375,-0.25456642953278213,4.5,0.0,0.11627906976744186,0.0
-0.5,-0.30994039607767737,1.5,0.0,0.11627906976744186,0.0
-0.625,0.9090559507786964,0.0,0.0,0.11627906976744186,0.0
0.375,0.13612766775620072,2.5,0.0,0.11627906976744186,0.0
-0.25,0.5991155547010191,0.5,0.0,0.11627906976744186,0.0
0.9375,0.7952316862141896,1.0,0.0,0.11627906976744186,0.0
-0.8125,0.3622380311478562,0.0,0.0,0.11627906976744186,0.0
0.8125,-0.09536627571620843,0.5,0.0,0.11627906976744186,0.0
-0.125,0.011536243030186502,0.0,0.0,0.11627906976744186,0.0
-0.5,2.1311286291097864,1.5,0.0,0.11627906976744186,0.0
1.25,-0.3307056335320131,2.5,0.0,0.11627906976744186,0.0
-0.6875,-0.606037300519131,0.0,0.0,0.11627906976744186,0.0
-0.5,-0.3307056335320131,2.0,0.0,0.11627906976744186,0.0
-0.125,-0.07152470678715632,1.5,0.0,0.11627906976744186,0.0
-0.1875,-0.9998077292828302,0.0,0.0,0.11627906976744186,0.0
-0.0625,-0.5468179196308403,7.0,0.0,0.10465116279069768,0.0
-0.1875,2.695635454720246,2.0,0.0,0.10465116279069768,0.0
0.0,5.158238800230725,2.5,0.0,0.10465116279069768,0.0
0.25,-0.24687560084599117,0.5,0.0,0.10465116279069768,0.0
0.625,4.866756393001346,0.5,0.0,0.10465116279069768,0.0
-0.5,-0.260719092482215,0.0,0.0,0.10465116279069768,0.0
-0.5625,0.13997308209959622,2.0,0.0,0.10465116279069768,0.0
1.1875,-0.4822149586617958,1.0,0.0,0.10465116279069768,0.0
0.25,-0.42607190924822147,1.5,0.0,0.10465116279069768,0.0
0.5625,0.17150547971543934,-0.5,0.0,0.10465116279069768,0.0
-0.6875,0.23610844068448375,-0.5,0.0,0.10465116279069768,0.0
-0.4375,-1.4843299365506633,0.0,0.0,0.10465116279069768,0.0
-0.4375,-0.42607190924822147,-0.5,0.0,0.10465116279069768,0.0
-0.6875,-0.32455297058258026,-0.5,0.0,0.10465116279069768,0.0
0.375,0.033070563353201306,-0.5,0.0,0.10465116279069768,0.0
0.375,-0.5629686598731013,-0.5,0.0,0.10465116279069768,0.0
-0.5,0.09767352432224573,-0.5,0.0,0.10465116279069768,0.0
0.0,-0.3645452797538935,-0.5,0.0,0.10465116279069768,0.0
-1.0,0.3122476446837147,-0.5,0.0,0.10465116279069768,0.0
0.0,-0.4314554893289752,-0.5,0.0,0.10465116279069768,0.0
1.0625,-0.016919823110940205,-0.5,0.0,0.10465116279069768,0.0
-0.3125,-0.5568159969236686,0.0,0.0,0.10465116279069768,0.0
-0.875,-0.4745241299750048,1.0,0.0,0.10465116279069768,0.0
-0.1875,-0.38377235147087096,0.0,0.0,0.10465116279069768,0.0
-0.0625,-0.49375120169198233,0.0,0.0,0.10465116279069768,0.0
-0.25,-0.7014035762353393,-0.5,0.0,0.10465116279069768,0.0
1.25,-0.36762161122860987,-0.5,0.0,0.10465116279069768,0.0
-0.8125,0.9313593539703903,-0.5,0.0,0.10465116279069768,0.0
-0.5,-0.8236877523553163,0.0,0.0,0.10465116279069768,0.0
-0.3125,0.020765237454335703,-0.5,0.0,0.10465116279069768,0.0
-0.9375,1.1720822918669487,-0.5,0.0,0.10465116279069768,0.0
-1.0,-0.8129205921938089,-0.5,0.0,0.10465116279069768,0.0
-0.3125,0.975197077485099,2.5,0.0,0.10465116279069768,0.0
1.125,-0.3053258988656028,-0.5,0.0,0.10465116279069768,0.0
0.1875,-0.9821188233032109,0.0,0.0,0.10465116279069768,0.0
-0.1875,-0.2784079984618343,-0.5,0.0,0.10465116279069768,0.0
-0.8125,-0.31455489328975195,-0.5,0.0,0.10465116279069768,0.0
-0.75,-0.26379542395693134,-0.5,0.0,0.10465116279069768,0.0
-0.1875,0.03383964622188041,-0.5,0.0,0.10465116279069768,0.0
-0.5625,-0.3307056335320131,-0.5,0.0,0.10465116279069768,0.0
-0.3125,-0.3891559315516247,-0.5,0.0,0.10465116279069768,0.0
-0.4375,-0.6152662949432801,-0.5,0.0,0.10465116279069768,0.0
0.0625,-0.10767160161507403,-0.5,0.0,0.10465116279069768,0.0
-0.5,-0.24149202076523746,-0.5,0.0,0.10465116279069768,0.0
-0.5,-0.4952893674293405,-0.5,0.0,0.10465116279069768,0.0
-0.3125,-0.26302634108825224,0.0,0.0,0.10465116279069768,0.0
0.25,0.20765237454335705,-0.5,0.0,0.10465116279069768,0.0
-0.875,0.26610267256296866,-0.5,0.0,0.10465116279069768,0.0
0.1875,2.0165352816766005,-0.5,0.0,0.10465116279069768,0.0
-0.9375,1.9642376466064217,-0.5,0.0,0.10465116279069768,0.0
0.625,0.6721784272255336,-0.5,0.0,0.10465116279069768,0.0
-0.9375,-0.6675639300134589,-0.5,0.0,0.10465116279069768,0.0
0.875,-0.4229955777735051,-0.5,0.0,0.10465116279069768,0.0
0.8125,1.2082291866948665,1.0,0.0,0.10465116279069768,0.0
1.0625,-0.4491443953085945,-0.5,0.0,0.10465116279069768,0.0
-0.125,-0.5414343395500866,0.0,0.0,0.10465116279069768,0.0
-0.125,0.3122476446837147,0.0,0.0,0.10465116279069768,0.0
-0.625,-0.3891559315516247,0.0,0.0,0.10465116279069768,0.0
-0.625,0.39300134589502017,-0.5,0.0,0.10465116279069768,0.0
-0.4375,-0.15920015381657374,1.0,0.0,0.10465116279069768,0.0
-0.875,-0.25610459527014034,-0.5,0.0,0.10465116279069768,0.0
-0.625,-0.21072870601807345,1.5,0.0,0.10465116279069768,0.0
-0.5625,0.011536243030186502,-0.5,0.0,0.10465116279069768,0.0
-0.4375,-0.13151317054412612,0.0,0.0,0.10465116279069768,0.0
-0.3125,-0.11613151317054413,-0.5,0.0,0.10465116279069768,0.0
-0.9375,-0.26610267256296866,-0.5,0.0,0.10465116279069768,0.0
-0.875,2.794078061911171,-0.5,0.0,0.10465116279069768,0.0
-0.25,-0.506825610459527,0.0,0.0,0.10465116279069768,0.0
0.625,-0.4868294558738704,0.0,0.0,0.10465116279069768,0.0
-0.0625,-0.3307056335320131,0.0,0.0,0.10465116279069768,0.0
-0.9375,0.29840415304749085,0.5,0.0,0.10465116279069768,0.0
1.25,0.3184003076331475,0.0,0.0,0.10465116279069768,0.0
-0.5,-0.04691405498942511,3.0,0.0,0.10465116279069768,0.0
0.125,-0.5414343395500866,0.5,0.0,0.10465116279069768,0.0
-0.5625,-0.6975581618919439,0.0,0.0,0.10465116279069768,0.0
-0.5,-0.19611613151317053,1.5,0.0,0.10465116279069768,0.0
-0.1875,-0.5845029801961161,0.0,0.0,0.10465116279069768,0.0
-0.5625,-0.6360315323976159,0.5,0.0,0.10465116279069768,0.0
-0.3125,-1.657373582003461,0.0,0.0,0.10465116279069768,0.0
-0.6875,0.3714670255720054,0.0,0.0,0.10465116279069768,0.0
-0.1875,7.139396269948087,0.5,0.0,0.10465116279069768,0.0
-0.4375,0.7537012113055181,1.5,0.0,0.10465116279069768,0.0
-0.25,0.21688136896750626,1.0,0.0,0.10465116279069768,0.0
-0.8125,0.09767352432224573,0.0,0.0,0.10465116279069768,0.0
-0.625,0.3184003076331475,0.0,0.0,0.10465116279069768,0.0
-0.3125,-0.3307056335320131,0.0,0.0,0.10465116279069768,0.0
-1.1875,0.09690444145356662,4.0,0.0,0.10465116279069768,0.0
0.5625,0.15150932512978274,1.5,0.0,0.10465116279069768,0.0
-0.3125,-0.14304941357431264,5.5,0.0,0.10465116279069768,0.0
-0.3125,0.7552393770428764,0.0,0.0,0.10465116279069768,0.0
0.0,-0.20073062872524514,0.0,0.0,0.10465116279069768,0.0
0.5,-0.5191309363583926,1.5,0.0,0.10465116279069768,0.0
-0.6875,8.02537973466641,0.5,0.0,0.10465116279069768,0.0
-0.5625,-1.0474908671409344,0.5,0.0,0.10465116279069768,0.0
-0.5,-0.27148625264372234,0.0,0.0,0.10465116279069768,0.0
-0.5,0.5791194001153624,2.0,0.0,0.10465116279069768,0.0
-0.25,-0.004614497212074601,0.0,0.0,0.10465116279069768,0.0
-0.3125,-0.25379734666410303,0.5,0.0,0.09302325581395349,0.0
0.0,-0.17227456258411844,0.5,0.0,0.09302325581395349,0.0
0.8125,-0.8936742934051144,0.0,0.0,0.09302325581395349,0.0
1.0625,-0.10613343587771583,3.5,0.0,0.09302325581395349,0.0
0.0,-0.22380311478561815,2.5,0.0,0.09302325581395349,0.0
-0.4375,-0.061526629494328015,0.0,0.0,0.09302325581395349,0.0
0.0625,-0.07998461834262642,-0.5,0.0,0.09302325581395349,0.0
-0.125,0.5329744279946165,-0.5,0.0,0.09302325581395349,0.0
-0.125,-0.24226110363391656,0.5,0.0,0.09302325581395349,0.0
0.625,-0.19150163430109593,3.0,0.0,0.09302325581395349,0.0
-0.625,0.9113631993847338,-0.5,0.0,0.09302325581395349,0.0
0.8125,1.1797731205537396,-0.5,0.0,0.09302325581395349,0.0
-0.625,-0.08921361276677563,0.0,0.0,0.09302325581395349,0.0
-0.1875,-0.37608152278407997,-0.5,0.0,0.09302325581395349,0.0
-0.4375,0.22226494904825994,2.0,0.0,0.09302325581395349,0.0
-0.0625,-0.3037877331282446,0.0,0.0,0.09302325581395349,0.0
0.0,0.7667756200730629,-0.5,0.0,0.09302325581395349,0.0
0.0,3.685445106710248,-0.5,0.0,0.09302325581395349,0.0
-0.5,-0.3307056335320131,0.0,0.0,0.09302325581395349,0.0
-0.375,1.9780811382426458,0.0,0.0,0.09302325581395349,0.0
-0.8125,-0.12689867333205151,-0.5,0.0,0.09302325581395349,0.0
0.3125,0.11305518169582772,0.5,0.0,0.09302325581395349,0.0
-0.5625,0.322245721976543,2.0,0.0,0.09302325581395349,0.0
-0.5625,-0.11536243030186502,0.0,0.0,0.09302325581395349,0.0
-0.625,-0.3307056335320131,2.5,0.0,0.09302325581395349,0.0
1.25,-0.3307056335320131,2.0,0.0,0.09302325581395349,0.0
-0.5,-0.28840607575466254,-0.5,0.0,0.09302325581395349,0.0
-0.8125,0.08075370121130551,-0.5,0.0,0.09302325581395349,0.0
-0.125,-0.5260526821765045,0.0,0.0,0.09302325581395349,0.0
-0.5,0.13458950201884254,-0.5,0.0,0.09302325581395349,0.0
-0.375,-0.6406460296096904,-0.5,0.0,0.09302325581395349,0.0
-0.125,0.26840992116900597,-0.5,0.0,0.09302325581395349,0.0
-0.9375,-0.3307056335320131,-0.5,0.0,0.09302325581395349,0.0
0.875,-0.2960969044414536,2.0,0.0,0.09302325581395349,0.0
-0.375,0.07306287252451452,-0.5,0.0,0.09302325581395349,0.0
-0.4375,-0.11228609882714863,0.0,0.0,0.09302325581395349,0.0
-0.75,-0.28917515862334164,0.0,0.0,0.09302325581395349,0.0
-0.375,0.3268602191886176,1.5,0.0,0.09302325581395349,0.0
0.9375,1.1036339165545088,0.0,0.0,0.09302325581395349,0.0
0.5625,0.5537396654489521,-0.5,0.0,0.09302325581395349,0.0
-0.625,2.7840799846183426,-0.5,0.0,0.09302325581395349,0.0
0.0625,-0.545279753893482,0.0,0.0,0.09302325581395349,0.0
-0.6875,-0.253028263795424,1.0,0.0,0.09302325581395349,0.0
-0.625,-0.09382810997885022,-0.5,0.0,0.09302325581395349,0.0
-0.625,-0.2691790040376851,-0.5,0.0,0.09302325581395349,0.0
-0.75,-0.2860988271486253,-0.5,0.0,0.09302325581395349,0.0
0.375,-0.5768121515093251,0.5,0.0,0.09302325581395349,0.0
0.6875,0.5945010574889444,2.5,0.0,0.09302325581395349,0.0
0.8125,-0.09228994424149202,1.0,0.0,0.09302325581395349,0.0
-0.625,-0.32609113631993847,0.0,0.0,0.09302325581395349,0.0
-0.5,0.9659680830609498,0.0,0.0,0.09302325581395349,0.0
-0.625,4.268409921169006,-0.5,0.0,0.09302325581395349,0.0
0.0625,-0.7467794654874063,1.0,0.0,0.09302325581395349,0.0
-0.9375,-0.28994424149202075,-0.5,0.0,0.09302325581395349,0.0
0.8125,6.05114401076716,8.0,0.0,0.09302325581395349,0.0
-0.75,0.8821380503749279,0.0,0.0,0.09302325581395349,0.0
-1.0,0.537588925206691,-0.5,0.0,0.09302325581395349,0.0
0.4375,-0.2868679100173044,-0.5,0.0,0.09302325581395349,0.0
0.0625,-0.5152855220149971,0.5,0.0,0.09302325581395349,0.0
-0.5625,-0.4622188040761392,0.0,0.0,0.09302325581395349,0.0
0.125,1.8496442991732358,-0.5,0.0,0.09302325581395349,0.0
-0.375,0.07613920399923092,0.5,0.0,0.09302325581395349,0.0
1.125,0.8244568352239954,0.0,0.0,0.09302325581395349,0.0
-0.625,-0.06614112670640261,0.0,0.0,0.09302325581395349,0.0
-0.1875,-0.09844260719092482,2.0,0.0,0.09302325581395349,0.0
0.1875,0.03768506056527591,0.0,0.0,0.09302325581395349,0.0
-0.8125,-0.017688905979619304,0.0,0.0,0.09302325581395349,0.0
0.875,0.04614497212074601,0.0,0.0,0.09302325581395349,0.0
-0.4375,-0.5099019419342434,0.0,0.0,0.09302325581395349,0.0
-0.9375,-0.07921553547394732,0.0,0.0,0.09302325581395349,0.0
0.25,-0.04383772351470871,-0.5,0.0,0.09302325581395349,0.0
0.0625,-0.5706594885598923,-0.5,0.0,0.09302325581395349,0.0
-0.625,0.011536243030186502,0.0,0.0,0.09302325581395349,0.0
0.5625,-0.25456642953278213,-0.5,0.0,0.09302325581395349,0.0
0.5,-0.6998654104979811,-0.5,0.0,0.09302325581395349,0.0
0.5625,-0.22764852912901365,0.0,0.0,0.09302325581395349,0.0
-0.6875,0.7590847913862718,-0.5,0.0,0.09302325581395349,0.0
-0.375,-0.5291290136512209,0.0,0.0,0.09302325581395349,0.0
-0.3125,0.05691213228225341,0.0,0.0,0.09302325581395349,0.0
-0.25,-0.22534128052297636,0.5,0.0,0.09302325581395349,0.0
1.125,-0.25379734666410303,7.0,0.0,0.09302325581395349,0.0
-0.3125,-0.5645068256104595,0.0,0.0,0.09302325581395349,0.0
-0.625,-0.011536243030186502,1.0,0.0,0.09302325581395349,0.0
1.1875,-0.13458950201884254,0.5,0.0,0.09302325581395349,0.0
1.0,-0.26840992116900597,-0.5,0.0,0.09302325581395349,0.0
-0.625,-0.17611997692751394,0.0,0.0,0.09302325581395349,0.0
0.375,0.20149971159392424,0.0,0.0,0.09302325581395349,0.0
-0.125,-0.15920015381657374,-0.5,0.0,0.09302325581395349,0.0
-0.4375,-0.25995000961353587,-0.5,0.0,0.09302325581395349,0.0
0.0,-1.0774850990194194,0.0,0.0,0.09302325581395349,0.0
0.75,-0.6852528359930783,0.0,0.0,0.09302325581395349,0.0
-0.75,2.0565275908479137,0.0,0.0,0.09302325581395349,0.0
0.75,0.12536050759469333,0.0,0.0,0.09302325581395349,0.0
0.9375,-0.07152470678715632,0.0,0.0,0.09302325581395349,0.0
0.1875,-0.3307056335320131,0.0,0.0,0.09302325581395349,0.0
0.375,3.7731205537396653,0.0,0.0,0.09302325581395349,0.0
-0.1875,0.3976158431070948,0.0,0.0,0.09302325581395349,0.0
0.0625,-0.3291674677946549,0.5,0.0,0.09302325581395349,0.0
0.375,0.3883868486829456,2.5,0.0,0.09302325581395349,0.0
-0.4375,-0.3560853681984234,0.5,0.0,0.09302325581395349,0.0
1.125,-0.4383772351470871,0.0,0.0,0.09302325581395349,0.0
-0.875,0.4576043068640646,0.0,0.0,0.09302325581395349,0.0
-0.6875,-0.8821380503749279,0.5,0.0,0.09302325581395349,0.0
0.0625,-0.621418957892713,0.0,0.0,0.09302325581395349,0.0
0.375,-0.3114785618150356,1.0,0.0,0.09302325581395349,0.0
-0.875,0.2522591809267449,0.5,0.0,0.09302325581395349,0.0
-0.5,-0.07306287252451452,1.5,0.0,0.09302325581395349,0.0
0.0,-0.09998077292828303,0.0,0.0,0.09302325581395349,0.0
0.4375,0.10844068448375313,-0.5,0.0,0.08139534883720931,0.0
0.125,0.4537588925206691,-0.5,0.0,0.08139534883720931,0.0
1.25,2.932512978273409,-0.5,0.0,0.08139534883720931,0.0
0.5625,-0.2937896558354163,-0.5,0.0,0.08139534883720931,0.0
-0.1875,-0.3307056335320131,-0.5,0.0,0.08139534883720931,0.0
-0.125,-0.33378196500672946,-0.5,0.0,0.08139534883720931,0.0
0.0625,-0.07921553547394732,-0.5,0.0,0.08139534883720931,0.0
0.8125,0.67525475870025,-0.5,0.0,0.08139534883720931,0.0
-0.0625,-0.29686598731013264,-0.5,0.0,0.08139534883720931,0.0
-0.1875,0.7636992885983465,-0.5,0.0,0.08139534883720931,0.0
-0.3125,0.6244952893674294,0.5,0.0,0.08139534883720931,0.0
0.75,1.389732743703134,-0.5,0.0,0.08139534883720931,0.0
-0.25,0.25764276100749856,3.0,0.0,0.08139534883720931,0.0
0.375,0.7483176312247645,-0.5,0.0,0.08139534883720931,0.0
0.6875,4.4176119976927515,-0.5,0.0,0.08139534883720931,0.0
0.375,-0.3307056335320131,-0.5,0.0,0.08139534883720931,0.0
1.0625,0.8259950009613536,0.0,0.0,0.08139534883720931,0.0
-0.1875,0.22457219765429726,2.5,0.0,0.08139534883720931,0.0
1.0625,0.09305902711017112,-0.5,0.0,0.08139534883720931,0.0
-0.625,-0.16996731397808112,2.0,0.0,0.08139534883720931,0.0
-0.25,-0.3307056335320131,2.0,0.0,0.08139534883720931,0.0
-0.375,0.08306094981734281,0.0,0.0,0.08139534883720931,0.0
-0.625,0.8029225149009805,0.5,0.0,0.08139534883720931,0.0
-0.1875,0.6583349355893098,-0.5,0.0,0.08139534883720931,0.0
-0.3125,-0.11151701595846952,1.0,0.0,0.08139534883720931,0.0
0.4375,0.6744856758315708,-0.5,0.0,0.08139534883720931,0.0
0.3125,4.661411267064026,-0.5,0.0,0.08139534883720931,0.0
0.75,1.5166314170351856,-0.5,0.0,0.08139534883720931,0.0
0.8125,0.4783695443184003,-0.5,0.0,0.08139534883720931,0.0
0.125,0.19919246298788695,-0.5,0.0,0.08139534883720931,0.0
0.5,-0.06075754662564891,-0.5,0.0,0.08139534883720931,0.0
0.0,0.6460296096904441,1.0,0.0,0.08139534883720931,0.0
-0.5625,0.20688329167467795,-0.5,0.0,0.08139534883720931,0.0
0.75,-0.3307056335320131,1.5,0.0,0.08139534883720931,0.0
0.125,0.29686598731013264,-0.5,0.0,0.08139534883720931,0.0
0.5,5.810421072870602,-0.5,0.0,0.08139534883720931,0.0
0.125,0.4083830032686022,-0.5,0.0,0.08139534883720931,0.0
-0.5,-0.32455297058258026,1.5,0.0,0.08139534883720931,0.0
0.9375,1.5550855604691405,0.5,0.0,0.08139534883720931,0.0
-0.25,-0.10382618727167853,0.0,0.0,0.08139534883720931,0.0
-0.25,0.15227840799846185,0.0,0.0,0.08139534883720931,0.0
0.6875,-0.30917131320899827,0.0,0.0,0.08139534883720931,0.0
0.3125,-0.30994039607767737,-0.5,0.0,0.08139534883720931,0.0
-0.125,0.18611805422034225,0.0,0.0,0.08139534883720931,0.0
-0.375,-0.6506441069025187,0.0,0.0,0.08139534883720931,0.0
0.875,0.5937319746202653,0.0,0.0,0.08139534883720931,0.0
-0.375,0.019227071716977504,4.0,0.0,0.08139534883720931,0.0
0.375,-0.5314362622572583,-0.5,0.0,0.08139534883720931,0.0
0.125,1.2189963468563738,4.0,0.0,0.08139534883720931,0.0
0.1875,6.432609113631994,0.5,0.0,0.08139534883720931,0.0
0.125,-0.14689482791770814,0.0,0.0,0.08139534883720931,0.0
0.0625,-0.15920015381657374,-0.5,0.0,0.08139534883720931,0.0
-0.375,-0.13535858488752164,5.5,0.0,0.08139534883720931,0.0
0.25,2.2457219765429723,-0.5,0.0,0.08139534883720931,0.0
0.1875,0.5329744279946165,0.5,0.0,0.08139534883720931,0.0
-0.125,-0.31455489328975195,0.0,0.0,0.08139534883720931,0.0
0.75,0.8159969236685253,0.5,0.0,0.08139534883720931,0.0
0.375,0.12612959046337244,0.0,0.0,0.08139534883720931,0.0
-0.0625,-0.03768506056527591,0.0,0.0,0.08139534883720931,0.0
-0.5,-0.15996923668525284,1.0,0.0,0.08139534883720931,0.0
0.125,-0.5245145164391464,1.5,0.0,0.08139534883720931,0.0
0.25,0.24379926937127475,0.0,0.0,0.08139534883720931,0.0
0.125,7.180926744856758,0.0,0.0,0.08139534883720931,0.0
-0.0625,-0.25995000961353587,0.5,0.0,0.08139534883720931,0.0
-0.375,1.0874831763122477,0.5,0.0,0.08139534883720931,0.0
0.0,-0.25841184387617766,-0.5,0.0,0.08139534883720931,0.0
0.25,-2.924053066717939,0.0,0.0,0.08139534883720931,0.0
0.0625,-0.25379734666410303,0.0,0.0,0.08139534883720931,0.0
-0.125,-0.25456642953278213,0.0,0.0,0.08139534883720931,0.0
0.4375,-0.460680638338781,0.5,0.0,0.08139534883720931,0.0
-0.5,0.03768506056527591,5.0,0.0,0.08139534883720931,0.0
-0.1875,-0.3307056335320131,2.0,0.0,0.08139534883720931,0.0
-0.3125,-0.5429725052874447,0.5,0.0,0.08139534883720931,0.0
0.9375,-0.24841376658334935,0.5,0.0,0.08139534883720931,0.0
-0.125,-0.3307056335320131,1.0,0.0,0.08139534883720931,0.0
0.5,-0.3307056335320131,0.0,0.0,0.08139534883720931,0.0
1.0625,0.21149778888675255,0.0,0.0,0.08139534883720931,0.0
-0.0625,3.277831186310325,0.0,0.0,0.08139534883720931,0.0
0.25,-0.5114401076716016,0.0,0.0,0.08139534883720931,0.0
0.5625,1.3620457604306864,0.0,0.0,0.08139534883720931,0.0
-0.4375,-0.018457988848298405,11.0,0.0,0.08139534883720931,0.0
0.0625,0.8813689675062488,0.5,0.0,0.08139534883720931,0.0
1.1875,2.9755816189194384,0.5,0.0,0.08139534883720931,0.0
-0.5625,0.04306864064602961,0.5,0.0,0.08139534883720931,0.0
0.5,0.28071524706787154,0.5,0.0,0.08139534883720931,0.0
-0.0625,4.926744856758316,1.0,0.0,0.08139534883720931,0.0
0.75,2.043453182080369,1.0,0.0,0.08139534883720931,0.0
1.1875,0.6675639300134589,1.0,0.0,0.08139534883720931,0.0
-0.8125,0.8998269563545472,0.5,0.0,0.06976744186046512,0.0
0.4375,0.03537781195923861,1.0,0.0,0.06976744186046512,0.0
-0.375,-0.07613920399923092,0.5,0.0,0.06976744186046512,0.0
0.4375,1.020572966737166,0.5,0.0,0.06976744186046512,0.0
-0.0625,0.10228802153432032,-0.5,0.0,0.06976744186046512,0.0
-0.8125,-0.7913862718707941,0.5,0.0,0.06976744186046512,0.0
-0.375,-0.590655643145549,3.5,0.0,0.06976744186046512,0.0
0.1875,1.5458565660449914,0.0,0.0,0.06976744186046512,0.0
1.0625,1.1128629109786579,-0.5,0.0,0.06976744186046512,0.0
-0.5625,-0.6614112670640262,1.5,0.0,0.06976744186046512,0.0
-0.0625,-0.15689290521053645,0.5,0.0,0.06976744186046512,0.0
-0.25,-0.3806960199961546,0.5,0.0,0.06976744186046512,0.0
1.0,0.30609498173428185,-0.5,0.0,0.06976744186046512,0.0
-0.625,-0.026148817535089405,0.0,0.0,0.06976744186046512,0.0
-0.125,0.10690251874639492,-0.5,0.0,0.06976744186046512,0.0
-0.25,-0.3722361084406845,0.0,0.0,0.06976744186046512,0.0
-0.1875,-0.5306671793885791,0.0,0.0,0.06976744186046512,0.0
-0.0625,0.17765814266487215,-0.5,0.0,0.06976744186046512,0.0
0.625,-0.491443953085945,-0.5,0.0,0.06976744186046512,0.0
0.125,1.51278600269179,0.0,0.0,0.06976744186046512,0.0
-0.3125,-0.05229763507017881,0.5,0.0,0.06976744186046512,0.0
0.9375,-0.21226687175543166,5.0,0.0,0.06976744186046512,0.0
-0.0625,-0.31609305902711016,0.0,0.0,0.06976744186046512,0.0
0.6875,0.6614112670640262,6.0,0.0,0.06976744186046512,0.0
1.0,-0.3268602191886176,0.0,0.0,0.06976744186046512,0.0
1.25,3.064026148817535,-0.5,0.0,0.06976744186046512,0.0
0.75,3.4562584118438764,-0.5,0.0,0.06976744186046512,0.0
-0.8125,-0.3291674677946549,1.0,0.0,0.06976744186046512,0.0
-0.3125,0.16919823110940205,0.0,0.0,0.06976744186046512,0.0
0.875,2.6771774658719476,0.0,0.0,0.06976744186046512,0.0
0.75,-0.3307056335320131,-0.5,0.0,0.06976744186046512,0.0
0.125,3.1601615074024227,0.5,0.0,0.06976744186046512,0.0
0.3125,1.5174004999038646,-0.5,0.0,0.06976744186046512,0.0
1.3125,2.8379157854258796,0.0,0.0,0.06976744186046512,0.0
-0.9375,-0.11690059603922323,-0.5,0.0,0.06976744186046512,0.0
-0.25,0.08075370121130551,0.5,0.0,0.06976744186046512,0.0
0.75,2.0703710824841375,0.0,0.0,0.06976744186046512,0.0
0.3125,0.10074985579696212,0.0,0.0,0.06976744186046512,0.0
1.125,-0.3307056335320131,0.0,0.0,0.06976744186046512,0.0
0.625,0.6044991347817728,0.0,0.0,0.06976744186046512,0.0
0.1875,-0.18611805422034225,1.5,0.0,0.06976744186046512,0.0
-0.625,0.12305325898865603,0.0,0.0,0.06976744186046512,0.0
-0.25,0.20611420880599884,0.5,0.0,0.06976744186046512,0.0
0.0,0.10305710440299942,0.0,0.0,0.06976744186046512,0.0
0.0625,1.2089982695635455,-0.5,0.0,0.06976744186046512,0.0
-0.25,1.9457796577581234,0.0,0.0,0.06976744186046512,0.0
0.1875,0.003845414343395501,-0.5,0.0,0.06976744186046512,0.0
0.1875,3.3539703903095557,0.0,0.0,0.06976744186046512,0.0
-0.25,-0.3307056335320131,-0.5,0.0,0.06976744186046512,0.0
-0.6875,-0.3307056335320131,1.0,0.0,0.06976744186046512,0.0
0.25,-0.31609305902711016,0.0,0.0,0.06976744186046512,0.0
1.0625,-0.3653143626225726,2.0,0.0,0.06976744186046512,0.0
-0.125,-0.6406460296096904,2.0,0.0,0.06976744186046512,0.0
0.75,0.24764468371467024,0.0,0.0,0.06976744186046512,0.0
0.125,1.719669294366468,0.0,0.0,0.06976744186046512,0.0
0.25,-0.3307056335320131,3.5,0.0,0.06976744186046512,0.0
-0.8125,-0.19688521438184964,0.0,0.0,0.06976744186046512,0.0
0.3125,-0.08921361276677563,0.0,0.0,0.06976744186046512,0.0
0.0625,-0.3307056335320131,0.5,0.0,0.06976744186046512,0.0
0.4375,1.9027110171120938,0.0,0.0,0.06976744186046512,0.0
-0.0625,0.13228225341280522,5.0,0.0,0.06976744186046512,0.0
-0.25,0.18765621995770043,0.0,0.0,0.06976744186046512,0.0
1.1875,-0.08459911555470102,0.0,0.0,0.06976744186046512,0.0
-0.75,1.2543741588156123,0.5,0.0,0.06976744186046512,0.0
-0.1875,-0.3307056335320131,1.0,0.0,0.06976744186046512,0.0
-0.125,-0.20995962314939434,3.0,0.0,0.06976744186046512,0.0
-1.0,3.6262257258219575,0.5,0.0,0.06976744186046512,0.0
